advertiser_id,review_id,rating,comment,display_name,describe_yourself,location,year,transaction_date,started_timestamp,source_id,responsiveness,negotiation_skills,professionalism_communication,market_expertise,link,reply
492602,1165f534-ec50-401d-9a18-fece64196526,5.0,N/A,verified client,BUYER,"Morris, IL",2015,2015-07-26,2015-07-26T08:54:26Z,RS,5.0,5.0,5.0,5.0,,
492602,b8de8016-d6f5-4836-9cc1-932d3d756933,5.0,N/A,verified client,SELLER,"Minooka, IL",2015,2015-07-05,2015-07-21T11:24:23Z,RS,5.0,5.0,5.0,5.0,,
492602,2d568391-992f-40c9-916f-13e929ff28f4,5.0,"Jim excelled in all areas! He made the entire process stress free!  Jim was very sensitive to my needs, proactive, friendly and easy to work with. He went above and beyond to help me with a great outcome! My house sold quicker than I even imagined.  I would recommend Jim time and time again!","Kim Udstuen, Morris ",SELLER,"Coal City, IL",2015,2015-06-15,2015-06-18T08:11:17Z,RS,5.0,5.0,5.0,5.0,,
492602,e00224f6-d91e-4121-b49c-b229da17fc55,5.0,"Jim did everything he could to make our short sale purchase as expedient as possible. When we had questions or needed information, he returned our calls and texts quickly. Thank you, Jim! We are excited about our new home!",Anne Rasmusson,BUYER,"Morris, IL",2015,2015-04-30,2015-05-04T11:08:33Z,RS,5.0,5.0,5.0,5.0,,
492602,dbe5b84d-874f-4137-ab15-ac9a74ce2308,5.0,N/A,verified client,BUYER,"Morris, IL",2015,2015-04-22,2015-04-29T05:27:13Z,RS,5.0,5.0,5.0,5.0,,
492602,4ae3a866-fb17-479d-838a-2daeffa2e0af,5.0,N/A,verified client,SELLER,"Morris, IL",2015,2015-04-18,2015-04-19T23:26:14Z,RS,5.0,5.0,5.0,5.0,,
492602,1ca377f8-8b7b-4655-b944-663cfb6e98fd,5.0,N/A,verified client,SELLER,"Morris, IL",2015,2015-04-10,2015-04-12T09:29:41Z,RS,5.0,5.0,5.0,5.0,,
492602,0ee1f379-ecc0-4073-afa9-9ff8bac0d423,5.0,"Jim was very knowledgeable about who to call for the best options in a mortgage service, legal counsel, and inspection services.  He also handled finding us the home we were looking for in an area that wasn't his usual ""neck of the woods"" very well. ","Bill Bekker   Morris, Il.",BUYER,"Crest Hill, IL",2015,2015-03-29,2015-03-29T12:56:41Z,RS,5.0,5.0,5.0,5.0,,
492602,d71986f3-b185-45d3-b873-35e0672c7ad6,5.0,Jim went out of his way for my family and I.  He made muliple trips to see everyone for signatures.  The house was held in a Trust so Jim had lots of signatures to get.  I would highly recommend Jim!,Carol Ringler Joliet,SELLER,"Morris, IL",2015,2015-03-25,2015-03-26T02:34:04Z,RS,5.0,5.0,5.0,5.0,,
492602,8ebf3ab4-6bb8-41d6-96e2-1fc13a71a145,5.0,my husband worked with Jim Maskel on several real estate transactions and felt he would represent us as we wanted.  His complete knowledge of real estate services were key to our selling our home of 20 years.,Mrs. Bonnie Barking. 2275 Beverly Drive.,SELLER,"Morris, IL",2015,2015-03-08,2015-03-17T06:24:33Z,RS,5.0,5.0,5.0,5.0,,
492602,265c0bd6-f6db-4111-958d-284c4862da23,5.0,N/A,verified client,SELLER,"Newark, IL",2015,2015-02-01,2015-02-04T10:31:30Z,RS,5.0,5.0,5.0,5.0,,
3140404,052eda8b-b162-48ff-8808-92d0064cda14,1.0,"Bill worked with me as Britta Rivera’s managing broker for a specific issue. There was an issue with eviction; Bill and Britta withheld tenant related information and refused to interact directly. They harassed me by withholding basic information which is against best practices for a brokerage. 

I would recommend anyone wanting to work with this Ghighi person or with Britta Rivera, to exercise deep caution and please stay away from them. 

There are a lot of substandard brokers in RE. Ghighi is a poster-person for them. 

There are lots of honest, ethical people in RE. Seek them. Bad apples like Bill Ghighi give the good ones a bad rep! ",Chet D,BUYER,"Chicago, IL",2024,,2025-06-27T16:14:43,RDC,1.0,1.0,1.0,1.0,,
3140404,1bd8d175-1d95-42fd-b714-7720d5cfea0b,5.0,"Bill handled the sale with ultimate care and professionalism. He had deep knowledge of the current market and advised us how to price the home, taking into account all the necessary factors (location, timing, previous sales). He took care of all the little nuances (pictures, staging, paperwork, etc) and made the experience quite easy for us. When buyer obstacles occurred, he reassured us everything would be fine and it was! Bill communicated with us every step of the way. Top of the line realtor, thanks Bill!",Kevin Thill,SELLER,"Aurora, IL",,2021-11-29T00:00:00-08:00,2023-02-13T09:35:30.793+00:00,RMA,,,,,,
1571610,61f5dd32-0fb6-4be9-99c4-7d36a7d995c5,5.0,Lucy not only got top dollar for my townhome I was selling but she also went above and beyond meeting with contractors and handling things that come up so that I didn’t have to take a day off from work and drive all the way in from the city. She is very organized and on top of everything and gets back to you right away. I am so grateful I had her to represent me and her expertise in navigating the process of selling. I highly recommend her to anyone looking to buy or Sell. Thanks for everything Lucy! ,Kelly ,SELLER,"Batavia, IL",2019,,2019-06-17T14:10:11.235Z,RDC,5.0,5.0,5.0,5.0,,
1571610,6adf6b86-b779-4fd8-b22f-b632cc76597e,5.0,"I really can not say enough good things about Lucy! She is professional, thorough, kind and goes out of her way to get things done and make it happen! We went through her to sell our home (which sold in 2 weeks!) and to purchase our new home. Had an excellent experience with both! Highly recommend!",JennB,SELLER,"Maple Park, IL",2018,,2018-12-16T14:19:46.212Z,RDC,5.0,5.0,5.0,5.0,,
1571610,5de4232e-c01a-4d4c-b139-1f0f5f2bd05e,5.0,"Lucy is absolutely amazing! I lived 2,000 miles away and only had one day to house hunt in my desired area and Lucy made it happen. She’s very organized and was able to get a full day of houses aligned to look at. She took my requirements and nice-to-haves to find the perfect house.

She made the process so smooth and easy. Lucy’s experience, attention to detail, responsiveness and honesty make her the perfect choice in a realtor. I’d recommend Lucy to anyone looking to buy or sell a property. ",Ryan G.,BUYER,"Batavia, IL",2018,,2018-12-06T14:22:38.324Z,RDC,5.0,5.0,5.0,5.0,,
1571610,a2416ecd-f23a-448a-9ac6-2429196a5d62,5.0,"I highly recommend Lucy! She is so friendly, caring, and kept all of our wants and needs a top priority during our home buying process. Not only is she extremely knowledgeable, but she worked well beyond what was expected of her to get our house. She works with such professionalism and kindness, and did everything to ensure our happiness. Lucy is truly the best realtor!",Kim Gregson,BUYER,"Batavia, IL",2018,,2018-12-06T03:09:38.406Z,RDC,5.0,5.0,5.0,5.0,,
1571610,7f3b1ef8-263f-4634-a42a-0f9dfb72151e,5.0,Lucy was amazing! She not only sold our house but she helped us find the perfect new home as well.  She was helpful every step of the way and worked hard to sell our home quickly and for top dollar. She knew the market perfectly. I would recommend anyone who is thinking of either buying or selling should give Lucy a call! ,Debbie,SELLER,"Aurora, IL",2018,,2018-09-28 01:08:37 +0000,RDC,5.0,5.0,5.0,5.0,,
1571610,a192daa5-7163-465b-8afe-b9a4a591abc6,5.0,"Trust and speed are the most important qualities when dealing with a real estate transaction.  In working with Lucy, we experienced both.  For starters, like most, I don't buy and sell enough homes to understand all of the nuances of the transaction process- and as the laws are constantly changing this landscape, you need someone that knows how to navigate through the motions.  Lucy has this experience, and at the core of this experience shes been able to hone her ability to move through the regulatory, paperwork, and procedural milestones with great ease.  Because shes handled a consist flow of activity, with a very reputable firm, she is extremely talented in understanding her world and being able to explain the motions in great detail.  Its very easy to build trust with someone who can see blind spots before they present problems and who can move quickly through the process.  I'd recommend Lucy to anyone interested in having an advocate on their side that knows the industry, understands the strategies (both buyer and seller side), and isn't afraid to be bold on her clients behalf! 

Also- shes a very nice person, personable, and works to create an experience through every showing.",George F,BUYER,"saint charles, IL",2017,,2018-01-25T23:50:39.679Z,RDC,5.0,5.0,5.0,5.0,,
1571610,25061d54-5545-48ca-9726-5746d81b6510,5.0," My family and I needed to find a lot of house with a less than ideal budget, a seemingly impossible task, but Lucy pulled out all the stops for us and made it happen. We stayed within our price range and the house is perfect for our needs. Thanks to Lucy we couldn't be happier about our new home! ",Brittany,BUYER,"Cary, IL",2017,,2017-04-11T18:56:43.947Z,RDC,5.0,5.0,5.0,5.0,,
1571610,8a406875-b631-45d3-b8b4-512c7b0dcf7c,5.0, Lucy helped me buy my first home. She is very knowledgeable and experienced and was quick to assess my needs. She was very efficient through the house hunting period and never wasted my time. She was very informative. She answered every question I had even if it was late night. She is truly a hard working person. n nConsidering that this was my first time buying a home she was very patient and helpful in making me understand the process and connecting me to the right people. Lucy connected me to my lender as well as the attorney for the contract negotiation and closing. Lucy was involved in every step of the process and took care of everything from the get go. n nLucy's biggest asset is her immense experience in the real estate market and her connections. She stands by you through the entire process - from house hunting till the point you move. I would highly recommend her  to anyone. ,VictorM,BUYER,"Aurora, IL",2016,,2016-11-07T14:37:46.113Z,RDC,5.0,5.0,5.0,5.0,,
1571610,44e04717-0466-4ec4-9a83-0214f2f15a9e,5.0, Lucy was so great to work with! She quickly gets a sense of what you are looking for and tries her hardest to find your match. Plus she has a great personality which makes the stressful process of looking for a house easy going and a fun time. I ended up getting a great house for a great price and   Lucy is the one to thank for the find! ,Savannah,BUYER,"Aurora, IL",2016,,2016-10-28T19:32:21.260Z,RDC,5.0,5.0,5.0,5.0,,
2900718,8caf4c8f-ba4a-4d89-a40d-5fdf69237432,5.0," Shanon is a hard work, not afraid of a challenge, friendly and dedicated. ",Susan,BUYER,"Westmont , IL",2017,,2017-08-22T15:04:49.731Z,RDC,5.0,5.0,5.0,5.0,,
2900718,5fe13f01-34fa-43c9-8e9a-a6c479bb41b9,5.0," We enjoyed working with Shanon and her help in finding our new home. She was always on top of everything, from seeing a home to answering questions. She was very detailed making sure we were ready for our closing. We never felt like she didn't have time for us, In fact she went above and beyond many times. We would recommend her to anyone looking for a new home. ",Rich and Priscilla Marquez,BUYER,"Naperville, IL",2017,,2017-08-21T02:36:19.856Z,RDC,5.0,5.0,5.0,5.0,,
1621819,dab6ff49-b02c-471d-b2b0-a13885d6ba31,5.0,"Steve was amazing to work with, couldn't have done it without him. Highly recommend","Joseph Halloran, Elk Grove Village, IL",SELLER,"Elk Grove Village, IL",,2024-10-25,2024-10-25T00:24:13Z,RS,5.0,5.0,5.0,5.0,,
1621819,ea3e500d-e6c5-459a-9180-7aefa6aaabed,5.0,"Steve was hrlpful both as a buyer as well as a seller.  He was always available to bounce ideas off of, as well as recommending when to request a final offer.  We got well above what both Steve and we expected!","Barry Weinstein, Chicago, IL",SELLER,"Chicago, IL",,2024-10-23,2024-10-23T22:20:16Z,RS,5.0,4.0,5.0,5.0,,
1621819,66d84fa3-8498-41c2-87ac-1eeca0a5fca1,5.0,"I have purchased several homes in my lifetime, and so far Steve has been the best agent. He's just a great guy to work with, I will definitely recommend him to anyone buying a home.","Phil Ibarra, Desplaines ill",BUYER,"Round Lake Beach, IL",,2024-07-26,2024-07-27T07:56:10Z,RS,5.0,5.0,5.0,5.0,,
1621819,4cc88a18-d0a0-4368-9499-a51d7acd6fc5,5.0,"I had the pleasure of working with Steve Rollins as my realtor, and I can confidently say that his expertise and dedication made all the difference in my home selling & buying experience. Steve's commitment to his clients is truly remarkable. One of Steve's most outstanding qualities is his integrity. Steve consistently demonstrated honesty and transparency. He provided clear explanations, set realistic expectations, and always had my best interests at heart. Steve's friendly demeanor and positive attitude made every step of the journey pleasant and stress-free.

 I wholeheartedly recommend Steve Rollins to anyone in need of a knowledgeable, trustworthy, and dedicated realtor.","Ron Mroz, Chicago, IL",SELLER,"Joliet, IL",,2024-06-25,2024-07-02T23:54:55Z,RS,5.0,5.0,5.0,5.0,,
1621819,dcf1ce66-3aba-4ae4-86ce-8fe41746a1ae,5.0,N/A,verified client,BUYER,"Hoffman Estates, IL",,2024-06-13,2024-06-14T00:01:57Z,RS,5.0,5.0,5.0,5.0,,
1621819,b1a10809-27dd-4be5-808d-4893607d33b3,5.0,Steve is amazing. He's always available when you need him. He listens to what you want and need and helps you narrow down your search. He's open and honest and will tell you if a house is a good deal or over priced. He will help you put together the best offer when you're ready. He just makes buying a house fun.,"Jeff Stander, Carol Stream, IL",BUYER,"West Chicago, IL",,2024-05-14,2024-05-14T23:30:09Z,RS,5.0,5.0,5.0,5.0,,
1621819,46a59c08-e705-49fc-beb7-0d5c2c5d5985,5.0,"Steve was such a great realtor to work with.  He was very engaged in my home search and the type of home I was dreaming of.  He sent properties that were in line with my criteria, would meet me on short notice to view a property and did an excellent job negotiating the deal when we found the perfect home.   10 stars","JEAN MALONEY, aurora Il",BUYER,"Aurora, IL",,2024-05-09,2024-05-09T21:47:48Z,RS,5.0,5.0,5.0,5.0,,
1621819,59f24db2-ba31-42d9-b89d-6b9175b5cc18,5.0,"My family was looking to sell my late mother's house and Steve Rollins came as a recommendation from my realtor who no longer brokers residential properties. I inherently trusted my realtor, so his recommendation carried a lot of weight. The trust was well placed, as Steve was fantastic to work with, extremely communicative and personable. I can't think of anything I would do differently about this sale.  We were on the market, sold, and closed in just over a month after listing - I can't recommend Steve enough.","Mike Nathan, Bartlett, IL",SELLER,"Lockport, IL",,2024-02-22,2024-02-26T14:19:51Z,RS,5.0,5.0,5.0,5.0,,
1621819,41c221c8-9084-4791-b2db-4f3b03444ebc,5.0,Steve definitely knew the market did all the right things to get my heart homes sold in a very fast amount of time for the right price,"Teri Morse, Bartlett",SELLER,"Glen Ellyn, IL",,2023-11-07,2023-11-07T23:28:31Z,RS,4.0,4.0,5.0,5.0,,
1621819,c7e8c1f9-09ba-4981-9485-ab3994094baf,4.0,N/A,verified client,SELLER,"Lombard, IL",,2023-09-30,2023-10-02T02:34:48Z,RS,5.0,3.0,5.0,5.0,,
1621819,ecb35086-7aad-49ab-8927-286dd0308510,5.0,N/A,verified client,BUYER,"Carpentersville, IL",,2023-08-31,2023-09-07T23:27:43Z,RS,5.0,5.0,5.0,5.0,,
1621819,e0c9b0e2-b778-4834-8be9-edd53da3ba6d,5.0,Steve does an outstanding job!  He takes the time to listen and understand what our objectives are and then puts a plan in motion to make it happen. We have worked with Steve several times and could not be happier!,"Eddie Snype Elgin,IL",SELLER,"South Elgin, IL",,2023-08-31,2023-08-31T23:19:48Z,RS,5.0,5.0,5.0,5.0,,
1621819,817d5007-de39-46c6-b4bc-bea41430109f,5.0,N/A,verified client,SELLER,"Streamwood, IL",,2023-08-08,2023-08-09T02:52:41Z,RS,5.0,5.0,5.0,5.0,,
1621819,d9dd4067-38b3-4b87-bd7b-3aafa7a18db5,5.0,N/A,verified client,BUYER,"Glendale Heights, IL",,2023-07-25,2023-07-26T03:49:59Z,RS,5.0,5.0,5.0,4.0,,
1621819,820c9532-7e25-4b01-ae1c-01949b7d9256,5.0,"We enjoyed working with Steve Rollins very much.  Friendly, helpful, knowledgeable, prompt.  There was never a problem with Steve and he communicated quickly with us and provided all of the answers to our questions.
Overall, Steve provided a great service to us when selling our home.  We fully recommend Steve for your selling needs.
Thank you,
Dr. Ron Campopiano",Dr. Ron Campopiano,SELLER,"Huntley, IL",,2023-06-24,2023-06-27T22:02:18Z,RS,5.0,5.0,5.0,5.0,,
1621819,fb5aa8ef-e947-4a2f-861f-7790a40302f5,5.0,N/A,verified client,SELLER,"Glen Ellyn, IL",,2023-05-31,2023-06-08T22:17:34Z,RS,5.0,5.0,5.0,5.0,,
1621819,adc8bf74-3648-4ca8-995b-1d2c855326ac,5.0,Steve Rollins told us what he was going to do and then followed through completely!  He provided great insight during the entire process.,Pat & Joan Stearns,SELLER,"Chicago, IL",,2023-06-03,2023-06-04T06:39:42Z,RS,5.0,5.0,5.0,5.0,,
1621819,1158d86e-e694-44f0-bb68-d01b615a0c94,5.0,N/A,verified client,SELLER,"Crystal Lake, IL",,2022-12-20,2022-12-21T04:29:00Z,RS,5.0,5.0,5.0,5.0,,
1621819,3058565d-4a2c-49c7-8db9-9afa48d8d96e,5.0,You definitely can't go wrong with Steve - be it to sell or purchase.  He is very dedicated to his profession.  I know he's a extremely hard worker!,"David, Gurnee",BUYER,"Gurnee, IL",,2022-10-06,2022-10-07T11:29:21Z,RS,5.0,5.0,5.0,5.0,,
1621819,2836a9dc-5471-448a-92b4-9d9f2db360df,5.0,N/A,verified client,BUYER,"Palatine, IL",,2022-08-11,2022-08-11T20:48:19Z,RS,5.0,5.0,5.0,5.0,,
1621819,e81377fd-c366-4421-8749-f8a10adb74e2,5.0,N/A,verified client,SELLER,"Schaumburg, IL",,2022-05-05,2022-05-12T20:10:30Z,RS,5.0,4.0,5.0,5.0,,
1621819,ee93ab01-561b-495c-9557-7dcd158ef7cd,5.0,N/A,verified client,SELLER,"Chicago, IL",,2022-04-02,2022-04-03T02:54:25Z,RS,5.0,5.0,5.0,5.0,,
1621819,777e559f-97a9-4c03-9635-be54e49563e6,5.0,N/A,verified client,SELLER,"Hanover Park, IL",,2022-01-25,2022-01-26T01:07:29Z,RS,5.0,5.0,5.0,5.0,,
1621819,fe003c8a-9a79-4c49-8042-ba68ed6c7643,5.0,"Excellent service. Steve Rollins is professional, polite, knowledgeable, understandable and someone you can trust. Excellent expertise. 100% recommended. ",Modesto Muniz ,BUYER,"Schaumburg, IL",,2022-01-15,2022-01-23T09:46:59Z,RS,5.0,5.0,5.0,5.0,,
